Transaction_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Segment,Product_Category,Product_Name,Quantity,Unit_Price,Currency,Discount,Shipping_Fee,Payment_Method,Order_Status,Customer_Rating,Acquisition_Channel,Device_Type,Is_Repeat_Customer,Last_Purchase_Date,Days_Since_Last_Purchase,Satisfaction_Level,Loyalty_Points,Customer_Email,Customer_Phone,Notes
TXN-01372,"Jun 05, 2025",CUST 0505,joy umeh,FEMALE,39,United States,Houston,RETAIL,Fashion,Sneakers,4,44270,NGN,0,500,Card,Returned,5,Instagram,mobile,,2025-06-12,354,,350,,0803-798-4575,Email bounced
TXN-01373,27/02/2025,cust-0205,Blessing Balogun,,31,United Kingdom,Birmingham,RETAIL,fashion,T-Shirt,2,320,EUR,20,1500,POS,Cancelled,4,Walk-in,Tablet,yes,13/05/2025,265,Happy,120,blessing.balogunmail.com,8039744379,
TXN-01374,2024-02-11,CUST-0019,tunde ahmed,Female,,Nigeria,Lagos,vip,Grocery,Olive Oil,1,371,EUR,50,5,card,COMPLETE,4,Facebook,Mobile,no,"May 21, 2024",211,,0,tunde.ahmed@gmail.com,08032456631,High-value cart
TXN-01375,2024-01-26,cust-0647,I. Umeh,,30,United States,New York,SME,Grocery,Coffee Jar,6,513,CAD,2500,1500,Transfer,,,TikTok,mobile,yes,29/01/2025,255,Neutral,50,,,Fast delivery
TXN-01376,2025-11-18,cust-0026,NGOZI ALIYU,,26,Canada,Ottawa,Retail,Home Goods,Cookware Set,6,490,USD,1000,500,Transfer,Cancelled,1,,Desktop,no,08/10/2025,,,80,,,
TXN-01377,"Mar 01, 2024",CUST 0208,Seyi  Balogun,Male,51,United States,New York,VIP,electronics,Webcam,3,65240,NGN,20,2500,Transfer,Pending,5,,Desktop,Yes,6/17/25,,Neutral,20,,+2348037044525,Bought during promo
TXN-01378,2025-01-15,CUST 0630,C. Nnamdi,FEMALE,37,Canada,Toronto,SME,Beauty,Perfume,7,108,EUR,0,500,card,completed,5,Referral,,,16/06/2024,288,,500,chinedu.nnamdi@yahoo.com,+2348034895619,VIP buyer
TXN-01379,2024-01-06,cust-0074,C. Aliyu,male,38,United States,New York,SME,Electronics,Bluetooth Speaker,2,146591,NGN,500,1000,POS,,,Referral,Tablet,No,"Mar 24, 2025",349,Unhappy,120,chioma.aliyu@gmail.com,+2348038408677,VIP buyer
TXN-01380,2024-10-24,CUST0417,K. Musa,Other,41,Canada,Calgary,sme,electronics,Earbuds,7,459,CAD,0,20,Bank Transfer,Completed,1,,Tablet,No,26/06/2024,354,Unhappy,10,kelvin.musamail.com,0803-236-4694,Repeat order
TXN-01381,3/9/24,CUST-0561,IBRAHIM NNAMDI,Other,,United States,New York,wholesale,Electronics,Power Bank,5,396,GBP,50,0,,,5,Referral,Mobile,no,,,,10,ibrahim.nnamdimail.com,0803-301-9769,Bought during promo
TXN-01382,7/1/25,CUST 0329,Moses  Aliyu,Male,45,Canada,Ottawa,VIP,electronics,Webcam,7,214,USD,35,20,card,COMPLETE,,TikTok,Tablet,Yes,1/19/24,300,Unhappy,500,moses.aliyu@gmail.com,0803-235-0212,Bought during promo
TXN-01383,02/10/2025,CUST0205,Blessing B.,Male,62,United States,New York,Corporate,Beauty,Face Wash,2,593,USD,0,1500,Transfer,completed,2,Facebook,,no,12/18/24,113,Unhappy,0,,8035903607,Late payment
TXN-01384,"Jan 12, 2025",CUST0173,E. Adebayo,Male,46,Germany,Hamburg,,Grocery,Rice Bag,5,147,GBP,5,1000,Bank Transfer,Cancelled,5,TikTok,mobile,Yes,"Jul 16, 2025",228,Neutral,20,emeka.adebayo@gmail.com,0803-825-5986,Bought during promo
TXN-01385,2024-05-29,CUST-0596,TUNDE EZE,male,33,Canada,Ottawa,Corp,Home,Table Lamp,1,420,CAD,15,1000,POS,,3,Facebook,,no,2024-03-27,109,,500,tunde.eze@gmail.com,8031599198,Bought during promo
TXN-01386,2024-05-04,cust-0171,emeka onyeka,male,68,Canada,Toronto,Corp,electronics,Earbuds,3,298,EUR,0,0,Cash,completed,,Walk-in,mobile,yes,06/02/2024,175,Unhappy,0,,08034611179,High-value cart
TXN-01387,26/10/2024,CUST0243,kelvin nwosu,Male,52,Germany,Hamburg,Retail,fashion,Jeans,1,74,GBP,2500,20,Bank Transfer,Cancelled,3,WhatsApp,mobile,No,6/24/24,131,Neutral,0,kelvin.nwosumail.com,08038746958,Bought during promo
TXN-01388,2024-03-10,CUST0397,Victor B.,male,21,Canada,Ottawa,RETAIL,Electronics,Wireless Mouse,2,13408,NGN,15,500,Transfer,Completed,1,Instagram,mobile,No,2024-07-04,139,,0,victor.bello@,08034270197,Repeat order
TXN-01389,3/19/24,cust-0606,ESTHER IBRAHIM,Other,65,United States,Houston,,Grocery,Coffee Jar,7,153769,NGN,0,2500,,completed,1,,Mobile,no,,,Neutral,80,esther.ibrahim@,,
TXN-01390,2024-02-20,CUST 0697,moses musa,Other,22,United States,Houston,retail,Beauty,Face Wash,2,327,EUR,0,0,,Cancelled,3,Website,Desktop,No,2/28/24,153,Neutral,20,moses.musa@,0803-263-1865,Repeat order
TXN-01391,"Feb 06, 2025",CUST0287,daniel musa,Other,35,United States,Atlanta,Corporate,Beauty,Body Lotion,1,220,EUR,2500,15,card,Cancelled,5,,mobile,no,11/6/25,204,,800,daniel.musa@yahoo.com,,Late payment
TXN-01392,27/12/2024,cust-0013,joy johnson,Other,45,United States,New York,wholesale,fashion,Jeans,3,108123,NGN,20,20,Wallet,Cancelled,,Referral,,yes,,,Unhappy,0,joy.johnson@gmail.com,0803-480-6747,Email bounced
TXN-01393,"Dec 31, 2024",CUST 0635,Esther A.,,52,United Kingdom,Manchester,,Home,Blender,6,248150,NGN,0,1500,Bank Transfer,Completed,3,Website,Desktop,Yes,"Jul 28, 2025",2,Neutral,10,esther.adeyemi@gmail.com,8037037727,
TXN-01394,7/1/24,cust-0585,BLESSING THOMAS,Male,45,Canada,Ottawa,,Electronics,Wireless Mouse,2,126811,NGN,0,1500,Cash,completed,3,WhatsApp,,,3/13/24,160,Happy,10,blessing.thomasmail.com,,Bought during promo
TXN-01395,"Aug 29, 2025",CUST-0119,Ruth  Johnson,Female,41,United Kingdom,Birmingham,SME,Fashion,Wrist Watch,6,414,USD,0,1500,Transfer,completed,1,Website,Tablet,no,01/02/2025,57,Neutral,200,,8032313140,VIP buyer
TXN-01396,24/09/2024,CUST-0265,David  Okafor,Male,44,Nigeria,Kano,sme,Grocery,Olive Oil,5,121923,NGN,0,0,,Completed,2,TikTok,Desktop,,"Mar 29, 2025",16,Happy,120,,8033381647,Wrong phone
TXN-01397,2025-05-16,CUST 0519,Blessing U.,FEMALE,42,Nigeria,Abuja,Wholesale,Grocery,Olive Oil,1,52,CAD,50,0,,Cancelled,5,TikTok,Desktop,no,10/04/2024,208,Neutral,200,,8038698835,Repeat order
TXN-01398,13/05/2024,CUST-0121,kelvin adebayo,Male,40,Germany,Hamburg,vip,fashion,T-Shirt,8,133,CAD,2500,10,card,,,Instagram,mobile,no,1/20/24,41,Neutral,350,kelvin.adebayo@yahoo.com,8033604828,Repeat order
TXN-01399,"May 01, 2025",CUST-0333,Ngozi  Nnamdi,male,55,United Kingdom,Birmingham,Wholesale,Home Goods,Cookware Set,7,440,USD,20,500,Cash,Returned,4,WhatsApp,Tablet,no,2025-12-27,340,Happy,500,ngozi.nnamdi@,,Requested refund
TXN-01400,26/10/2025,CUST-0529,J. Ibrahim,Female,38,United States,New York,RETAIL,electronics,Webcam,6,132,USD,50,1500,Bank Transfer,Pending,1,Referral,Tablet,Yes,"Apr 29, 2024",357,Happy,50,,08037325135,Bought during promo
TXN-01401,1/24/24,cust-0362,S. Johnson,FEMALE,64,United Kingdom,Manchester,Wholesale,Electronics,USB Cable,6,248644,NGN,0,500,,,4,TikTok,Desktop,Yes,8/10/24,,,20,seyi.johnson@,+2348033065710,Wrong phone
TXN-01402,"Jan 08, 2025",cust-0522,Kemi Ojo,FEMALE,,United Kingdom,Manchester,,Beauty,Face Wash,6,211534,NGN,2500,1000,,COMPLETE,2,TikTok,,,"Jun 13, 2025",184,Neutral,800,kemi.ojo@,08039096665,Requested refund
TXN-01403,"Mar 13, 2024",CUST0364,DAVID MUSA,Other,38,United States,New York,wholesale,Elec,Keyboard,3,584,USD,500,5,Wallet,,2,Walk-in,Mobile,,"Dec 28, 2024",245,,800,david.musa@gmail.com,0803-759-3184,Requested refund
TXN-01404,11/01/2024,CUST 0434,SAMUEL ABDULLAHI,male,36,Canada,Toronto,Retail,Home Goods,Cookware Set,7,138,USD,0,15,card,COMPLETE,,Walk-in,Mobile,,"Jul 13, 2025",260,,10,samuel.abdullahi@,0803-557-4387,Fast delivery
TXN-01405,27/07/2025,CUST-0302,Blessing Onyeka,Other,53,United Kingdom,Birmingham,Rtl,Beauty,Body Lotion,5,587,USD,0,0,,COMPLETE,1,,Mobile,yes,10/21/24,167,Unhappy,20,blessing.onyekamail.com,+2348031505023,Bought during promo
TXN-01406,"Jan 29, 2024",CUST-0056,SEYI ADEYEMI,,19,Germany,Hamburg,vip,electronics,Phone Charger,7,134,USD,500,2500,card,Completed,4,Instagram,mobile,No,1/27/25,7,Happy,0,seyi.adeyemimail.com,0803-200-5180,Repeat order
TXN-01407,01/12/2024,CUST-0098,Sarah O.,Female,19,Nigeria,Kano,,Electronics,USB Cable,4,238,EUR,10,1500,Cash,Returned,3,Website,Mobile,yes,,,Happy,500,sarah.okafor@,,VIP buyer
TXN-01408,2025-09-02,cust-0484,Grace E.,Female,57,Canada,Calgary,,Home Goods,Storage Basket,6,231,GBP,500,500,card,Pending,1,Website,Desktop,yes,"Oct 25, 2025",3,,500,grace.etisi@,8039425833,Repeat order
TXN-01409,19/11/2024,cust-0173,Emeka Adebayo,,68,United States,New York,sme,Electronics,Bluetooth Speaker,7,23177,NGN,5,500,Card,,5,Referral,Desktop,Yes,,,Happy,0,emeka.adebayomail.com,8035649924,Repeat order
TXN-01410,"Jan 12, 2025",cust-0690,FATIMA IBRAHIM,,,Nigeria,Enugu,sme,electronics,Phone Charger,5,183401,NGN,35,1000,Transfer,COMPLETE,2,Instagram,Mobile,,6/17/25,153,Happy,350,fatima.ibrahim@yahoo.com,+2348033686068,High-value cart
TXN-01411,29/04/2025,cust-0440,Peace Ojo,Other,52,Germany,Berlin,wholesale,Fashion,Hoodie,8,245833,NGN,10,15,,,3,Walk-in,Tablet,,"Dec 04, 2024",178,Happy,800,peace.ojo@gmail.com,8039302717,Email bounced
TXN-01412,7/14/25,CUST 0233,Seyi B.,male,,Germany,Hamburg,,Electronics,Laptop Stand,7,380,EUR,15,15,Card,COMPLETE,4,Facebook,mobile,No,,,Unhappy,800,seyi.bello@gmail.com,08039151275,Requested refund
TXN-01413,19/03/2024,CUST 0220,ola ojo,Female,25,United Kingdom,London,wholesale,Home Goods,Cookware Set,7,542,USD,500,2500,Cash,,2,Facebook,Tablet,Yes,10/7/25,270,Unhappy,800,ola.ojo@yahoo.com,08033441994,
TXN-01414,29/04/2024,CUST-0194,RUTH AHMED,Other,38,United Kingdom,Manchester,VIP,Home Goods,Storage Basket,6,219,GBP,0,2500,POS,Completed,4,Facebook,Tablet,no,,,Happy,350,ruth.ahmedmail.com,8038393348,Requested refund
TXN-01415,11/18/24,CUST 0041,A. Ahmed,,66,Germany,Berlin,VIP,Home Goods,Cookware Set,3,107,USD,15,20,Card,completed,4,TikTok,,no,29/05/2024,307,,200,,8034786548,
TXN-01416,09/09/2024,CUST-0064,J. Williams,Other,,United States,New York,SME,fashion,Jeans,6,238520,NGN,0,15,Transfer,,4,Referral,mobile,,9/3/24,14,Happy,80,joy.williamsmail.com,0803-535-5652,Late payment
TXN-01417,2024-12-21,CUST0138,Esther O.,Male,31,United States,New York,,Electronics,USB Cable,4,408,EUR,0,5,Wallet,Pending,2,Instagram,Mobile,no,"Jun 18, 2024",,,0,esther.okafor@gmail.com,08038294022,
TXN-01418,10/04/2025,CUST-0385,Ngozi T.,male,62,Germany,Munich,Corporate,electronics,Earbuds,6,23646,NGN,2500,0,Wallet,COMPLETE,1,Website,Tablet,no,2025-06-22,33,Unhappy,20,ngozi.thomas@gmail.com,+2348035028767,High-value cart
TXN-01419,"May 18, 2024",CUST-0018,M. Ojo,,28,Germany,Hamburg,,Home,Bedsheet,4,124511,NGN,0,0,POS,Completed,3,WhatsApp,Desktop,yes,2025-12-11,122,Happy,500,moses.ojomail.com,8036357646,Requested refund
TXN-01420,2024-03-19,CUST0332,Michael N.,FEMALE,50,United States,Houston,Rtl,Fashion,Hoodie,6,119,EUR,500,1500,,Returned,2,Referral,Desktop,No,3/6/25,318,Happy,10,,+2348037214815,Requested refund
TXN-01421,"Sep 11, 2024",CUST-0079,Victor O.,,31,Nigeria,Enugu,vip,Fashion,Hoodie,1,72,USD,20,500,Bank Transfer,Completed,5,Website,mobile,,2025-07-12,105,Unhappy,1000,,+2348038074242,High-value cart
TXN-01422,4/19/25,CUST-0518,AMINA JOHNSON,male,49,Germany,Munich,Corp,Beauty,Face Wash,1,77872,NGN,500,5,Bank Transfer,,5,Website,,No,"May 11, 2025",75,Neutral,1000,,08031620326,Repeat order
TXN-01423,"Dec 21, 2025",cust-0554,Joy  Nnamdi,Female,24,United States,New York,,Home Goods,Cookware Set,5,68110,NGN,1000,5,Wallet,Cancelled,2,Facebook,Tablet,no,,,Happy,350,,0803-733-8467,Late payment
TXN-01424,6/30/25,CUST 0314,Daniel  Eze,Other,55,Nigeria,Enugu,,Home,Bedsheet,2,14838,NGN,0,1000,Cash,,5,,Tablet,yes,"Aug 24, 2025",,Unhappy,200,daniel.ezemail.com,,Repeat order
TXN-01425,"Jul 18, 2024",CUST-0068,Chinedu  Okafor,Other,46,Canada,Calgary,Corporate,Home Goods,Cookware Set,1,247,EUR,0,1500,Bank Transfer,Cancelled,4,,mobile,yes,2024-10-31,350,,120,chinedu.okafor@gmail.com,+2348032848856,VIP buyer
TXN-01426,"Jan 15, 2025",CUST-0233,Seyi  Bello,FEMALE,62,United States,New York,wholesale,Grocery,Coffee Jar,6,70956,NGN,0,0,Transfer,Cancelled,2,Facebook,Desktop,Yes,,,Unhappy,500,seyi.bellomail.com,+2348038026283,Fast delivery
TXN-01427,1/15/25,CUST-0138,E. Okafor,FEMALE,43,Germany,Berlin,Corporate,fashion,T-Shirt,2,151,GBP,50,2500,Transfer,Completed,2,,Tablet,Yes,"Apr 22, 2024",276,Neutral,50,,0803-541-4832,VIP buyer
TXN-01428,6/30/25,CUST 0107,D. Onyeka,male,35,Canada,Toronto,SME,electronics,Earbuds,8,72738,NGN,50,20,Card,completed,5,Referral,Mobile,yes,12/06/2024,302,,0,david.onyeka@gmail.com,8035202443,High-value cart
TXN-01429,12/21/25,cust-0086,Emeka  Balogun,Other,54,Nigeria,Ibadan,VIP,Home,Bedsheet,5,300,USD,0,500,Card,,5,TikTok,Mobile,,3/3/25,294,Neutral,800,emeka.balogun@,0803-426-6259,Fast delivery
TXN-01430,"Jun 17, 2025",CUST-0596,T. Eze,male,52,Germany,Hamburg,Retail,Grocery,Rice Bag,4,234117,NGN,0,2500,Card,completed,2,Facebook,mobile,yes,25/02/2025,92,Neutral,120,tunde.ezemail.com,0803-740-8146,High-value cart
TXN-01431,21/04/2024,CUST-0513,IFEOMA THOMAS,male,29,Nigeria,Lagos,vip,Fashion,Wrist Watch,4,104,USD,500,20,Card,completed,2,WhatsApp,,yes,8/8/25,215,Unhappy,500,ifeoma.thomasmail.com,0803-492-0841,Wrong phone
TXN-01432,06/12/2025,CUST-0155,Zainab  Nnamdi,Female,68,Germany,Hamburg,Retail,Electronics,Bluetooth Speaker,3,133526,NGN,50,500,Wallet,Pending,1,Instagram,,no,31/05/2024,186,Unhappy,350,zainab.nnamdi@yahoo.com,08033940415,Fast delivery
TXN-01433,14/08/2025,cust-0674,DANIEL EZE,Other,25,United Kingdom,London,,Home,Bedsheet,8,35270,NGN,0,10,POS,COMPLETE,1,Website,Tablet,No,"Aug 13, 2025",,Happy,20,daniel.eze@yahoo.com,+2348033031270,
TXN-01434,2025-11-11,CUST0554,Joy N.,Male,32,United States,Houston,retail,electronics,Earbuds,2,202783,NGN,35,1000,,Cancelled,2,Referral,Desktop,Yes,"Sep 25, 2025",63,,500,joy.nnamdi@,+2348037821069,Fast delivery
TXN-01435,12/25/24,CUST-0609,Moses Thomas,Other,64,Nigeria,Ibadan,Retail,fashion,T-Shirt,1,38,CAD,5,2500,card,completed,,Instagram,Desktop,no,11/01/2025,343,Neutral,20,moses.thomas@yahoo.com,8031861891,Email bounced
TXN-01436,2024-10-22,CUST-0476,Ada  Nwosu,,,United Kingdom,Manchester,vip,fashion,T-Shirt,2,94766,NGN,500,1500,Cash,Pending,4,,,,7/18/25,295,Neutral,0,ada.nwosu@yahoo.com,,Wrong phone
TXN-01437,"Apr 07, 2024",CUST-0275,kemi thomas,,42,Germany,Hamburg,Wholesale,Home,Bedsheet,3,212508,NGN,20,0,,COMPLETE,5,Website,,no,12/15/24,237,Happy,20,kemi.thomas@yahoo.com,,High-value cart
TXN-01438,"Dec 25, 2025",cust-0250,ESTHER NNAMDI,Other,31,Nigeria,Enugu,Corporate,Grocery,Coffee Jar,4,16708,NGN,2500,1000,Card,Returned,1,Walk-in,Mobile,yes,"Sep 22, 2025",,,50,esther.nnamdimail.com,8031582758,Repeat order
TXN-01439,3/9/24,cust-0577,D. Ojo,Male,41,United States,New York,,electronics,Phone Charger,8,308,EUR,0,1000,Wallet,Pending,4,WhatsApp,,no,"Jan 04, 2024",165,,80,,0803-991-6420,Repeat order
TXN-01440,"Feb 09, 2025",cust-0202,Ibrahim U.,FEMALE,,United States,New York,,electronics,Phone Charger,2,242027,NGN,0,1500,Transfer,Returned,3,Facebook,mobile,Yes,,,Unhappy,50,,08031680089,Wrong phone
TXN-01441,8/7/25,CUST 0014,M. Williams,FEMALE,39,Canada,Calgary,retail,Home Goods,Storage Basket,4,41653,NGN,2500,15,,Completed,4,TikTok,mobile,no,1/14/24,197,Unhappy,200,michael.williams@gmail.com,08032413199,Email bounced
TXN-01442,2025-11-30,CUST 0471,David W.,Female,35,Germany,Hamburg,RETAIL,fashion,T-Shirt,7,523,USD,2500,10,Cash,completed,3,,Tablet,No,9/10/24,29,,350,,0803-813-0328,Email bounced
TXN-01443,18/02/2025,cust-0377,IFEOMA OKAFOR,FEMALE,,United States,New York,,Home Goods,Storage Basket,5,561,USD,35,10,Transfer,COMPLETE,4,,,yes,"Feb 04, 2025",14,Neutral,50,ifeoma.okaformail.com,,Email bounced
TXN-01444,"Aug 19, 2025",CUST 0148,Sarah Adebayo,male,47,United Kingdom,Manchester,sme,Home Goods,Storage Basket,4,510,CAD,0,15,,,4,Facebook,Tablet,no,12/10/25,214,,20,sarah.adebayo@gmail.com,+2348033133728,Repeat order
TXN-01445,29/03/2024,CUST 0348,chinedu musa,Other,23,Canada,Ottawa,wholesale,Home Goods,Cookware Set,5,20,GBP,10,20,Transfer,completed,1,,Desktop,Yes,3/3/25,,Neutral,1000,,,Wrong phone
TXN-01446,2024-10-24,CUST 0557,Moses Adeyemi,,37,Germany,Hamburg,sme,electronics,Phone Charger,1,459,EUR,15,10,Wallet,Pending,1,WhatsApp,Mobile,Yes,2025-10-13,2,,80,moses.adeyemi@yahoo.com,08038035689,Fast delivery
TXN-01447,"Mar 17, 2024",CUST-0528,KEMI OJO,FEMALE,61,Germany,Hamburg,Corp,fashion,T-Shirt,3,158134,NGN,500,20,Cash,Pending,3,WhatsApp,,,,,,50,kemi.ojo@gmail.com,+2348036408698,Email bounced
TXN-01448,30/06/2024,CUST 0362,S. Johnson,male,64,Canada,Ottawa,,electronics,Phone Charger,2,221277,NGN,0,15,Wallet,completed,3,Facebook,Desktop,yes,2025-10-09,169,Happy,50,seyi.johnson@gmail.com,+2348038187472,
TXN-01449,11/20/25,CUST 0330,chioma onyeka,Male,30,United Kingdom,Manchester,retail,Elec,Keyboard,6,165229,NGN,35,20,,Cancelled,2,,Tablet,yes,01/12/2024,346,Happy,1000,chioma.onyeka@gmail.com,08039013234,Fast delivery
TXN-01450,2/14/24,CUST 0042,Fatima  Ojo,Other,38,Germany,Berlin,Wholesale,electronics,Earbuds,2,408,CAD,0,10,,Pending,2,Walk-in,,no,"Mar 13, 2025",21,Happy,0,fatima.ojo@gmail.com,8034477229,Requested refund
TXN-01451,10/24/24,CUST0150,G. Okafor,male,36,Germany,Munich,retail,Home Goods,Cookware Set,3,20590,NGN,5,15,card,completed,3,Facebook,mobile,no,22/09/2025,,Happy,50,grace.okafor@yahoo.com,0803-947-3644,Bought during promo
TXN-01452,13/08/2024,cust-0276,Fatima A.,FEMALE,28,United States,New York,SME,Home,Bedsheet,5,67917,NGN,10,2500,Cash,Cancelled,1,TikTok,mobile,,27/09/2024,,Happy,200,,0803-148-0782,Wrong phone
TXN-01453,"Sep 13, 2024",CUST0676,Grace  Johnson,,68,Nigeria,Lagos,wholesale,Beauty,Body Lotion,4,351,USD,20,2500,Wallet,completed,1,TikTok,mobile,no,2025-10-07,353,,0,grace.johnson@,8032037197,Repeat order
TXN-01454,2/14/25,cust-0135,GRACE MUSA,male,24,United States,,Corp,Elec,Keyboard,4,190197,NGN,5,20,Bank Transfer,Pending,5,WhatsApp,mobile,no,,,Happy,500,grace.musamail.com,08032986014,Wrong phone
TXN-01455,24/02/2025,cust-0199,Ada  Umeh,Female,20,United Kingdom,Manchester,wholesale,Beauty,Face Wash,7,64504,NGN,5,15,Wallet,,1,Referral,Desktop,,"Jan 01, 2025",296,Unhappy,10,ada.umehmail.com,,
TXN-01456,2024-03-13,CUST 0163,F. Nnamdi,,52,Germany,,RETAIL,Beauty,Body Lotion,1,113281,NGN,50,20,Card,Pending,4,Website,Desktop,no,2025-07-07,69,Unhappy,800,fatima.nnamdi@,,Wrong phone
TXN-01457,"Jul 15, 2025",CUST 0275,Kemi  Thomas,,25,United States,New York,VIP,Home Goods,Cookware Set,8,106897,NGN,0,1000,Wallet,COMPLETE,3,Instagram,mobile,Yes,"Aug 18, 2024",278,,1000,kemi.thomasmail.com,,Wrong phone
TXN-01458,"Jun 17, 2025",CUST-0163,FATIMA NNAMDI,male,57,United Kingdom,Birmingham,Corp,Home Goods,Storage Basket,6,140006,NGN,1000,5,Wallet,,1,Walk-in,Desktop,No,"Feb 08, 2025",267,Happy,80,,+2348032009047,Fast delivery
TXN-01459,"Mar 04, 2025",CUST 0144,daniel thomas,Other,26,Nigeria,Port Harcourt,Wholesale,fashion,Jeans,3,89,USD,2500,1000,,Completed,3,Facebook,Tablet,Yes,09/05/2024,79,Unhappy,350,daniel.thomas@yahoo.com,08033621296,Email bounced
TXN-01460,"May 14, 2025",CUST0267,Joy  Bello,FEMALE,49,Nigeria,Abuja,Retail,electronics,Phone Charger,6,249,CAD,15,20,Cash,,2,,Mobile,Yes,"Dec 06, 2025",357,,10,joy.bello@,,High-value cart
TXN-01461,2024-07-29,CUST-0518,AMINA JOHNSON,male,58,Canada,Toronto,Rtl,fashion,T-Shirt,8,98934,NGN,0,500,Card,,1,,Tablet,,2025-08-28,100,,500,,8032061204,Email bounced
TXN-01462,2025-07-18,cust-0056,Seyi  Adeyemi,FEMALE,68,Germany,Berlin,Wholesale,Fashion,Sneakers,5,27832,NGN,5,1000,Cash,Cancelled,2,Instagram,Desktop,Yes,6/5/25,16,Neutral,500,seyi.adeyemi@yahoo.com,08039426535,Late payment
TXN-01463,7/27/24,CUST-0207,David B.,,30,United States,New York,wholesale,Grocery,Rice Bag,7,241655,NGN,50,20,Cash,Pending,5,,Desktop,Yes,01/06/2024,284,Neutral,50,david.balogun@,8036362640,Late payment
TXN-01464,15/10/2024,CUST0051,SARAH OKAFOR,Other,,United States,New York,sme,Elec,Smart Watch,2,45,CAD,0,2500,Transfer,,1,,mobile,no,30/12/2024,6,Happy,120,sarah.okaformail.com,0803-673-5069,
TXN-01465,7/29/24,CUST0509,victor ahmed,,43,Germany,Munich,RETAIL,fashion,Jeans,2,45182,NGN,1000,1500,Bank Transfer,Completed,,Website,,yes,22/02/2024,9,Unhappy,800,victor.ahmed@,08035361690,Late payment
TXN-01466,4/11/24,CUST 0276,Fatima  Ahmed,male,32,Canada,Ottawa,SME,Electronics,USB Cable,4,241491,NGN,20,2500,Card,,1,TikTok,,Yes,12/4/24,83,,200,fatima.ahmedmail.com,08031664231,
TXN-01467,8/24/25,CUST0108,esther abdullahi,,47,Canada,Calgary,VIP,Grocery,Olive Oil,8,225,USD,50,2500,card,Pending,2,Website,Desktop,no,2/11/24,54,,20,esther.abdullahi@,0803-691-5225,Late payment
TXN-01468,2025-12-04,cust-0192,Chioma Williams,FEMALE,40,Canada,Calgary,Wholesale,Home,Table Lamp,5,213176,NGN,50,1500,Cash,Returned,4,Facebook,,No,"Mar 27, 2024",15,Neutral,1000,chioma.williams@yahoo.com,+2348037766484,High-value cart
TXN-01469,1/17/24,CUST 0181,CHIOMA ADEBAYO,male,67,Germany,Berlin,sme,Elec,Keyboard,7,208802,NGN,0,1000,card,completed,5,Referral,Mobile,No,,,Unhappy,0,chioma.adebayo@gmail.com,+2348032794884,VIP buyer
TXN-01470,"Nov 11, 2025",CUST-0218,Amina Etisi,FEMALE,,United States,New York,,Home Goods,Storage Basket,3,463,CAD,35,2500,card,,1,Instagram,,,2025-04-17,15,Unhappy,10,,8032060560,Fast delivery
TXN-01471,22/07/2025,cust-0110,kemi thomas,FEMALE,,Nigeria,Lagos,VIP,Home,Blender,3,213761,NGN,10,1500,Card,Cancelled,2,,Mobile,Yes,"Apr 23, 2024",196,Happy,120,kemi.thomas@gmail.com,,Wrong phone
TXN-01472,12/24/24,cust-0303,FATIMA ABDULLAHI,,39,United Kingdom,Manchester,SME,Beauty,Face Wash,1,204048,NGN,50,2500,,,1,,Tablet,No,"Jan 21, 2025",323,Unhappy,120,fatima.abdullahi@gmail.com,,Wrong phone
TXN-01473,"Apr 11, 2024",CUST-0487,Michael  Adeyemi,Male,48,Canada,Ottawa,Corp,Home Goods,Cookware Set,1,207479,NGN,500,5,Wallet,Cancelled,3,,Mobile,,4/29/24,32,Unhappy,350,michael.adeyemi@gmail.com,8038361457,High-value cart
TXN-01474,2024-01-24,CUST0307,sarah ahmed,male,56,United Kingdom,Manchester,Corporate,Home,Blender,2,555,USD,1000,2500,Transfer,COMPLETE,5,Website,mobile,no,,,Unhappy,800,,08037905365,Email bounced
TXN-01475,13/01/2025,cust-0083,Michael Etisi,Male,68,Canada,Calgary,,Beauty,Face Wash,8,600,USD,20,0,,completed,1,Instagram,Mobile,No,"Jan 27, 2024",197,,0,,+2348031441328,Wrong phone
TXN-01476,2024-07-28,CUST 0518,amina johnson,,46,Nigeria,Port Harcourt,,fashion,T-Shirt,7,149,CAD,500,15,,Completed,,Walk-in,Desktop,Yes,"Jun 13, 2024",270,,0,amina.johnsonmail.com,08036326840,Requested refund
TXN-01477,6/1/25,CUST 0255,S. Etisi,Other,25,United States,Atlanta,Rtl,electronics,Earbuds,1,70779,NGN,0,10,Cash,Completed,1,TikTok,mobile,No,,,,800,sarah.etisi@,0803-625-1879,Late payment
TXN-01478,1/23/24,CUST 0615,samuel eze,,,Germany,Munich,sme,Grocery,Olive Oil,5,223,USD,0,0,Transfer,Cancelled,3,,,No,2/23/25,248,,500,,0803-502-5625,Email bounced
TXN-01479,2025-05-16,CUST 0070,Tunde Nwosu,Female,21,Canada,Ottawa,vip,electronics,Webcam,8,570,CAD,500,2500,POS,COMPLETE,5,TikTok,Tablet,Yes,,,,350,tunde.nwosu@,+2348037340256,Wrong phone
